i;|Xi|;|F(Xi)|;profundidad4;dirección2;prob vecinos0.5
168;1719;3397
354;1694;3396
108;1705;3402
91;1691;3403
40;1727;3414
271;1700;3392
119;1693;3386
54;1703;3416
375;1684;3391
177;1702;3418
31;1707;3409
47;1752;3408
23;1687;3405
74;1686;3402
165;1700;3394
306;1702;3396
8;1715;3433
242;1692;3402
412;1691;3435
381;1688;3399
561;1698;3395
216;1692;3398
107;1729;3401
681;1708;3398
79;1732;3416
272;1712;3401
39;1707;3407
150;1718;3426
181;1698;3406
109;1686;3426
2404;1675;3390
24;1727;3403
19;1733;3425
7;1734;3443
348;1701;3398
473;1678;3395
1921;1684;3407
99;1701;3404
1380;1698;3397
73;1720;3429
85;1709;3409
189;1684;3397
787;1695;3390
133;1718;3408
1709;1685;3392
658;1683;3403
293;1703;3406
768;1673;3388
45;1704;3410
471;1676;3390
1632;1682;3391
281;1687;3390
269;1677;3398
2336;1713;3390
206;1685;3397
241;1675;3392
190;1727;3391
7577;1684;3389
798;1713;3406
211;1729;3423
140;1715;3417
217;1693;3405
182;1692;3395
236;1697;3409
777;1693;3396
1098;1685;3402
106;1711;3416
237;1696;3405
1401;1699;3394
1409;1678;3387
769;1676;3390
1209;1682;3392
917;1691;3399
114;1700;3415
2698;1675;3390
1127;1694;3389
1009;1684;3393
1386;1681;3390
173;1709;3434
43;1681;3413
647;1689;3397
5;1717;3441
1156;1686;3393
553;1663;3393
170;1694;3392
93;1698;3389
145;1712;3437
1523;1686;3389
350;1693;3411
77;1715;3419
1785;1693;3390
166;1707;3419
489;1690;3405
25;1701;3411
83;1693;3407
277;1728;3412
70;1704;3403
1487;1699;3401
270;1678;3390
871;1707;3398
389;1702;3403
544;1697;3395
2631;1680;3390
672;1689;3397
137;1698;3409
424;1669;3389
65;1711;3414
1693;1681;3390
475;1690;3415
449;1677;3393
1998;1677;3388
1977;1676;3390
915;1687;3413
63;1685;3406
1957;1684;3397
1635;1678;3386
508;1681;3416
2499;1676;3390
2497;1677;3390
299;1691;3398
1225;1677;3390
238;1689;3389
2488;1675;3390
1936;1676;3390
382;1681;3397
355;1691;3400
1090;1680;3389
1222;1683;3387
21;1700;3411
564;1681;3390
2459;1677;3390
774;1682;3387
209;1703;3402
1922;1678;3387
504;1688;3390
987;1671;3390
2446;1675;3390
986;1674;3399
1603;1697;3395
446;1683;3393
436;1676;3390
